from,to,proximity
3814,4819,0.527272727272727
4819,6101,0.527272727272727
4819,7308,0.527272727272727
4819,7604,0.527272727272727
0202,1502,0.526315789473684
1206,2303,0.526315789473684
2914,2918,0.526315789473684
2914,2940,0.526315789473684
2923,2940,0.526315789473684
0203,3504,0.526315789473684
0401,3921,0.526315789473684
3922,3925,0.526315789473684
0401,4404,0.526315789473684
1206,4416,0.526315789473684
3921,4808,0.526315789473684
5210,5514,0.526315789473684
5510,5514,0.526315789473684
1206,5606,0.526315789473684
4006,5906,0.526315789473684
6108,6112,0.526315789473684
6112,6202,0.526315789473684
6112,6212,0.526315789473684
6902,6903,0.526315789473684
3921,7326,0.526315789473684
4006,7413,0.526315789473684
2006,7418,0.526315789473684
6903,7609,0.526315789473684
0401,8309,0.526315789473684
3921,8419,0.526315789473684
3925,8432,0.526315789473684
3925,8503,0.526315789473684
6903,8514,0.526315789473684
7302,8514,0.526315789473684
7609,8514,0.526315789473684
8408,8514,0.526315789473684
8455,8514,0.526315789473684
8472,8514,0.526315789473684
6902,8546,0.526315789473684
0804,0910,0.525423728813559
4203,6112,0.525
6107,6113,0.525
4203,6201,0.525
6107,6201,0.525
6104,6202,0.525
4203,6209,0.525
6107,6401,0.525
6107,6406,0.525
3214,7314,0.525
3921,7604,0.525
7326,8474,0.525
7314,9403,0.525
3925,9404,0.525
6401,9404,0.525
7314,9404,0.525
9403,9404,0.525
1003,1004,0.523809523809524
1003,1206,0.523809523809524
1003,1514,0.523809523809524
1904,3923,0.523809523809524
3402,3923,0.523809523809524
5404,5602,0.523809523809524
5404,5902,0.523809523809524
4203,6110,0.523809523809524
6110,6115,0.523809523809524
6110,6117,0.523809523809524
3923,7010,0.523809523809524
3923,7610,0.523809523809524
7318,8208,0.523809523809524
6804,8301,0.523809523809524
8208,8417,0.523809523809524
5910,8462,0.523809523809524
6804,8462,0.523809523809524
7318,8462,0.523809523809524
8462,8463,0.523809523809524
8208,8464,0.523809523809524
8462,8464,0.523809523809524
8208,8477,0.523809523809524
8451,8511,0.523809523809524
8208,8514,0.523809523809524
8208,8604,0.523809523809524
3505,8701,0.523809523809524
3916,8701,0.523809523809524
4807,8701,0.523809523809524
8511,9209,0.523809523809524
8464,9305,0.523809523809524
8604,9305,0.523809523809524
6110,9404,0.523809523809524
0709,2105,0.522727272727273
1601,3208,0.522727272727273
1601,3214,0.522727272727273
2105,3921,0.522727272727273
3208,3921,0.522727272727273
1601,3922,0.522727272727273
1601,4808,0.522727272727273
2105,4901,0.522727272727273
3208,4901,0.522727272727273
6103,6115,0.522727272727273
4203,6210,0.522727272727273
6111,6210,0.522727272727273
6207,6210,0.522727272727273
1601,7309,0.522727272727273
1601,8309,0.522727272727273
0403,1601,0.521739130434783
0407,1601,0.521739130434783
1704,2001,0.521739130434783
1704,2102,0.521739130434783
1704,2105,0.521739130434783
1704,4822,0.521739130434783
5103,5105,0.521739130434783
6202,6206,0.521739130434783
6107,6310,0.521739130434783
1704,6809,0.521739130434783
7302,7320,0.521739130434783
8307,8404,0.521739130434783
7320,8407,0.521739130434783
3909,8414,0.521739130434783
3916,8422,0.521739130434783
8422,8464,0.521739130434783
7320,8482,0.521739130434783
7320,8511,0.521739130434783
8301,8512,0.521739130434783
8422,9305,0.521739130434783
4807,9402,0.521739130434783
8404,9402,0.521739130434783
8427,9402,0.521739130434783
8701,9402,0.521739130434783
2105,3209,0.520833333333333
1517,3402,0.520833333333333
1601,3402,0.520833333333333
1806,3402,0.520833333333333
3214,3402,0.520833333333333
3307,3402,0.520833333333333
2005,3814,0.520833333333333
3210,3814,0.520833333333333
4409,4418,0.520833333333333
4203,6203,0.520833333333333
3209,7308,0.520833333333333
3214,7310,0.520833333333333
7309,7310,0.520833333333333
2202,3923,0.520547945205479
2202,4707,0.520547945205479
0206,0510,0.52
1001,1206,0.52
0206,1502,0.52
1102,1904,0.52
1602,1904,0.52
1904,2001,0.52
2103,2104,0.52
1602,2309,0.52
1904,2309,0.52
2309,3402,0.52
1904,3814,0.52
1001,4005,0.52
6106,6405,0.52
4811,6905,0.52
1904,7308,0.52
1904,7310,0.52
1001,7322,0.52
5701,7615,0.52
4005,8302,0.52
7322,8302,0.52
4005,8413,0.52
7318,8413,0.52
7320,8413,0.52
8208,8413,0.52
8413,8416,0.52
0209,8436,0.52
3821,8436,0.52
3916,8436,0.52
7322,8436,0.52
8307,8481,0.52
3816,8483,0.52
7318,8483,0.52
7416,8483,0.52
6106,8544,0.52
8483,9032,0.52
3816,9604,0.52
1704,3305,0.519230769230769
2103,3305,0.519230769230769
3208,3305,0.519230769230769
1515,4104,0.519230769230769
6102,6305,0.519230769230769
6203,6305,0.519230769230769
3305,7310,0.519230769230769
7010,7310,0.519230769230769
7010,8309,0.519230769230769
1001,3820,0.518518518518519
1501,3820,0.518518518518519
1514,3820,0.518518518518519
3208,3917,0.518518518518519
3214,3917,0.518518518518519
4005,4010,0.518518518518519
2707,4012,0.518518518518519
3917,4821,0.518518518518519
5208,5209,0.518518518518519
5209,5308,0.518518518518519
5807,6117,0.518518518518519
4010,6903,0.518518518518519
3916,7008,0.518518518518519
4010,7608,0.518518518518519
4010,8414,0.518518518518519
8413,8421,0.518518518518519
4010,8481,0.518518518518519
8421,8481,0.518518518518519
3820,8606,0.518518518518519
2707,8701,0.518518518518519
9018,9026,0.518518518518519
9027,9031,0.518518518518519
8421,9032,0.518518518518519
4008,7616,0.517241379310345
7616,7907,0.517241379310345
7616,8302,0.517241379310345
7616,8418,0.517241379310345
8424,8428,0.517241379310345
7616,8432,0.517241379310345
0203,8433,0.517241379310345
1501,8433,0.517241379310345
4008,8433,0.517241379310345
8403,8433,0.517241379310345
0208,8438,0.517241379310345
4008,8438,0.517241379310345
8428,8438,0.517241379310345
8432,8438,0.517241379310345
8433,8438,0.517241379310345
8434,8438,0.517241379310345
5911,8442,0.517241379310345
8428,8442,0.517241379310345
7616,8483,0.517241379310345
3926,8485,0.517241379310345
8425,8485,0.517241379310345
8466,8485,0.517241379310345
7320,8501,0.517241379310345
7616,8501,0.517241379310345
8413,8501,0.517241379310345
8421,8501,0.517241379310345
8428,8501,0.517241379310345
8432,8501,0.517241379310345
8483,8501,0.517241379310345
7616,8512,0.517241379310345
8433,8530,0.517241379310345
8485,8535,0.517241379310345
8501,8535,0.517241379310345
7007,8607,0.517241379310345
7907,8607,0.517241379310345
8422,8608,0.517241379310345
8438,8608,0.517241379310345
4005,8708,0.517241379310345
4008,8708,0.517241379310345
6815,8708,0.517241379310345
7907,8708,0.517241379310345
8414,8708,0.517241379310345
8421,8708,0.517241379310345
8516,8708,0.517241379310345
3926,8716,0.517241379310345
5911,8716,0.517241379310345
8424,8716,0.517241379310345
7007,9028,0.517241379310345
7616,9028,0.517241379310345
1704,1905,0.516666666666667
1806,1905,0.516666666666667
1905,3209,0.516666666666667
1905,4818,0.516666666666667
2103,2106,0.516129032258065
2106,3814,0.516129032258065
3922,3926,0.516129032258065
1101,4819,0.516129032258065
5509,5510,0.516129032258065
6108,6113,0.516129032258065
6113,6202,0.516129032258065
6202,6402,0.516129032258065
4410,7007,0.516129032258065
4410,7215,0.516129032258065
4410,8418,0.516129032258065
8311,8418,0.516129032258065
2806,8419,0.516129032258065
4008,8419,0.516129032258065
8311,8419,0.516129032258065
3922,8433,0.516129032258065
3922,8438,0.516129032258065
3922,8442,0.516129032258065
8419,8466,0.516129032258065
8419,8476,0.516129032258065
8419,8483,0.516129032258065
8703,8708,0.516129032258065
8419,9027,0.516129032258065
6406,9401,0.516129032258065
8419,9402,0.516129032258065
0404,0406,0.515151515151515
0406,3004,0.515151515151515
3004,3212,0.515151515151515
4601,4602,0.515151515151515
4415,4707,0.515151515151515
4817,4823,0.515151515151515
7212,7217,0.515151515151515
3004,8434,0.515151515151515
3922,8503,0.515151515151515
8409,8503,0.515151515151515
8501,8503,0.515151515151515
0201,0506,0.514285714285714
0702,0706,0.514285714285714
5402,5505,0.514285714285714
6113,6208,0.514285714285714
7209,7210,0.514285714285714
7210,7217,0.514285714285714
7601,7605,0.514285714285714
2603,2616,0.513513513513514
2608,2616,0.513513513513514
2714,2715,0.513513513513514
4401,4404,0.513513513513514
6113,6201,0.513513513513514
6201,6505,0.513513513513514
7320,7326,0.513513513513514
7321,7326,0.513513513513514
7326,8309,0.513513513513514
7616,8309,0.513513513513514
7326,8419,0.513513513513514
7326,8421,0.513513513513514
7326,8428,0.513513513513514
7326,8501,0.513513513513514
7326,8536,0.513513513513514
7326,9403,0.513513513513514
0402,0405,0.512820512820513
2403,4822,0.512820512820513
4008,4822,0.512820512820513
4410,4822,0.512820512820513
4817,4822,0.512820512820513
6115,6208,0.512820512820513
6115,6209,0.512820512820513
6209,6401,0.512820512820513
4822,6811,0.512820512820513
4822,7326,0.512820512820513
4016,8537,0.512820512820513
4404,4408,0.51219512195122
4408,4413,0.51219512195122
1602,4911,0.51219512195122
3921,4911,0.51219512195122
4822,4911,0.51219512195122
8428,8431,0.51219512195122
4911,8433,0.51219512195122
8431,8485,0.51219512195122
2001,9404,0.51219512195122
3922,9406,0.51219512195122
4408,9406,0.51219512195122
7326,9406,0.51219512195122
0706,0709,0.511627906976744
0709,0711,0.511627906976744
0709,0712,0.511627906976744
0709,0807,0.511627906976744
0713,1008,0.511627906976744
3925,4418,0.511627906976744
4408,4418,0.511627906976744
3214,4901,0.511627906976744
4820,4901,0.511627906976744
4203,6204,0.511627906976744
6113,6204,0.511627906976744
6202,6204,0.511627906976744
4418,7308,0.511627906976744
4911,7308,0.511627906976744
3307,7610,0.511627906976744
3922,7610,0.511627906976744
3214,7612,0.511627906976744
1806,2005,0.511111111111111
2005,2102,0.511111111111111
2005,2104,0.511111111111111
4203,6105,0.511111111111111
6105,6201,0.511111111111111
2005,6204,0.511111111111111
6105,6208,0.511111111111111
2005,6401,0.511111111111111
6204,6405,0.511111111111111
6207,6405,0.511111111111111
6209,6405,0.511111111111111
6403,6405,0.511111111111111
0811,1704,0.51063829787234
0811,2001,0.51063829787234
0811,2005,0.51063829787234
6102,6108,0.51063829787234
6108,6109,0.51063829787234
6109,6217,0.51063829787234
6109,6310,0.51063829787234
1601,2007,0.510204081632653
2007,2105,0.510204081632653
0403,2522,0.510204081632653
2007,3814,0.510204081632653
2005,4821,0.510204081632653
2007,4821,0.510204081632653
6101,6111,0.510204081632653
6101,6202,0.510204081632653
6111,6205,0.510204081632653
6101,6405,0.510204081632653
4821,7308,0.510204081632653
4821,8309,0.510204081632653
8544,9401,0.510204081632653
8544,9403,0.510204081632653
4821,9406,0.510204081632653
0407,4415,0.509803921568627
1904,4415,0.509803921568627
3921,4415,0.509803921568627
2103,4818,0.509803921568627
3208,4818,0.509803921568627
4818,4821,0.509803921568627
4415,7308,0.509803921568627
4818,8544,0.509803921568627
1701,1703,0.509433962264151
0302,0305,0.509090909090909
2716,4819,0.509090909090909
4819,8544,0.509090909090909
0304,2301,0.508771929824562
3305,3923,0.507936507936508
1101,2202,0.506849315068493
2202,3915,0.506849315068493
0209,0210,0.5
0102,0401,0.5
0401,0405,0.5
0403,0406,0.5
0404,0408,0.5
0702,0704,0.5
0710,0711,0.5
0504,0805,0.5
0707,0809,0.5
1002,1004,0.5
0102,1104,0.5
0910,1212,0.5
1511,1513,0.5
0203,1514,0.5
1004,1514,0.5
0105,1601,0.5
1213,1702,0.5
0407,1704,0.5
0406,1806,0.5
1602,1806,0.5
0710,1904,0.5
1104,1904,0.5
0712,2001,0.5
0813,2001,0.5
1601,2001,0.5
1904,2007,0.5
1904,2102,0.5
1102,2103,0.5
1103,2103,0.5
2005,2103,0.5
0302,2301,0.5
0306,2301,0.5
1604,2301,0.5
1508,2305,0.5
1601,2309,0.5
2401,2403,0.5
0805,2508,0.5
2609,2611,0.5
1905,2716,0.5
2509,2806,0.5
2823,2850,0.5
2823,2903,0.5
2903,2908,0.5
2903,2910,0.5
2812,2913,0.5
2902,2915,0.5
2909,2915,0.5
2912,2915,0.5
2823,2926,0.5
2908,2926,0.5
2910,2926,0.5
2925,2926,0.5
2003,2928,0.5
2823,2929,0.5
2850,2929,0.5
2910,2929,0.5
2823,2931,0.5
2850,2931,0.5
2908,2931,0.5
2910,2931,0.5
2911,2931,0.5
2925,2931,0.5
2929,2931,0.5
2930,2934,0.5
2930,2935,0.5
2903,2940,0.5
2912,2940,0.5
2918,2940,0.5
2926,2940,0.5
2932,2940,0.5
2922,3001,0.5
0209,3002,0.5
2940,3002,0.5
2941,3002,0.5
2809,3103,0.5
1805,3202,0.5
1602,3208,0.5
2103,3208,0.5
2106,3208,0.5
2309,3208,0.5
2005,3209,0.5
2309,3209,0.5
2105,3210,0.5
3205,3211,0.5
3006,3212,0.5
1806,3214,0.5
2105,3214,0.5
2403,3214,0.5
3004,3214,0.5
3210,3214,0.5
3212,3215,0.5
3303,3304,0.5
1806,3305,0.5
2105,3305,0.5
3214,3305,0.5
1602,3402,0.5
2912,3403,0.5
2847,3404,0.5
3002,3504,0.5
3212,3506,0.5
3403,3701,0.5
3705,3707,0.5
1601,3814,0.5
1704,3814,0.5
2926,3818,0.5
3504,3821,0.5
3505,3821,0.5
3902,3903,0.5
3904,3907,0.5
2910,3908,0.5
2920,3908,0.5
2940,3908,0.5
3002,3908,0.5
2815,3909,0.5
3907,3909,0.5
3908,3909,0.5
2910,3910,0.5
2931,3910,0.5
2940,3910,0.5
3403,3910,0.5
3701,3910,0.5
3810,3910,0.5
2940,3911,0.5
3908,3911,0.5
3910,3911,0.5
2907,3912,0.5
2914,3912,0.5
2940,3912,0.5
3904,3912,0.5
3002,3914,0.5
1501,3916,0.5
2105,3917,0.5
3909,3919,0.5
0403,3921,0.5
0401,3922,0.5
3214,3922,0.5
1601,3925,0.5
0404,3926,0.5
3005,3926,0.5
3212,3926,0.5
3816,3926,0.5
3820,3926,0.5
3206,4005,0.5
3909,4006,0.5
2806,4008,0.5
3214,4008,0.5
3606,4008,0.5
3816,4008,0.5
3926,4016,0.5
4010,4016,0.5
4105,4106,0.5
1002,4301,0.5
3916,4302,0.5
3820,4404,0.5
3925,4404,0.5
1004,4405,0.5
1514,4406,0.5
3925,4410,0.5
4404,4410,0.5
1806,4411,0.5
3922,4413,0.5
3925,4421,0.5
2003,4502,0.5
4501,4502,0.5
3504,4701,0.5
3803,4704,0.5
3923,4707,0.5
4404,4804,0.5
3922,4805,0.5
3209,4808,0.5
2309,4821,0.5
1905,4822,0.5
3402,4822,0.5
2105,4823,0.5
3814,4901,0.5
0209,4902,0.5
3305,4911,0.5
5002,5003,0.5
2919,5005,0.5
2928,5005,0.5
5002,5005,0.5
5111,5112,0.5
5110,5113,0.5
1202,5201,0.5
5206,5210,0.5
5212,5308,0.5
5210,5309,0.5
5306,5309,0.5
5303,5310,0.5
5210,5408,0.5
5306,5408,0.5
3704,5506,0.5
5206,5510,0.5
5210,5513,0.5
5206,5514,0.5
5210,5515,0.5
5510,5515,0.5
5309,5516,0.5
5515,5516,0.5
2403,5601,0.5
4411,5601,0.5
4008,5603,0.5
5309,5605,0.5
5107,5606,0.5
2515,5701,0.5
5703,5704,0.5
5204,5806,0.5
3909,5906,0.5
3821,5909,0.5
3002,5910,0.5
3914,5910,0.5
2806,5911,0.5
5401,6002,0.5
0709,6106,0.5
0711,6107,0.5
6106,6108,0.5
4203,6111,0.5
6112,6113,0.5
4203,6114,0.5
5204,6114,0.5
4202,6116,0.5
6104,6117,0.5
6106,6201,0.5
6110,6202,0.5
6108,6203,0.5
6115,6206,0.5
0712,6207,0.5
6201,6207,0.5
6106,6208,0.5
4601,6209,0.5
5209,6209,0.5
5006,6213,0.5
6103,6217,0.5
6104,6217,0.5
6114,6217,0.5
5802,6302,0.5
6302,6304,0.5
6103,6305,0.5
6104,6307,0.5
0407,6310,0.5
6103,6310,0.5
6203,6310,0.5
6204,6310,0.5
6206,6310,0.5
6113,6403,0.5
6114,6403,0.5
6203,6403,0.5
6207,6403,0.5
6402,6403,0.5
6117,6404,0.5
6402,6404,0.5
6403,6406,0.5
0704,6801,0.5
5701,6801,0.5
0809,6802,0.5
5910,6804,0.5
6804,6805,0.5
4016,6806,0.5
4416,6808,0.5
1904,6809,0.5
1601,6810,0.5
3921,6810,0.5
3922,6810,0.5
4410,6810,0.5
3921,6811,0.5
4008,6815,0.5
5606,6902,0.5
5910,6902,0.5
4009,6903,0.5
4707,7001,0.5
2919,7002,0.5
2926,7002,0.5
2929,7004,0.5
3925,7007,0.5
3925,7008,0.5
4008,7008,0.5
4821,7010,0.5
5703,7013,0.5
4904,7107,0.5
7002,7107,0.5
6909,7109,0.5
7006,7111,0.5
2814,7203,0.5
1905,7214,0.5
2523,7214,0.5
3401,7214,0.5
4008,7215,0.5
2907,7220,0.5
2912,7220,0.5
3908,7220,0.5
7220,7221,0.5
3002,7222,0.5
5910,7222,0.5
2940,7225,0.5
4008,7226,0.5
7220,7226,0.5
7213,7227,0.5
5603,7228,0.5
7208,7228,0.5
7215,7228,0.5
7226,7302,0.5
0403,7308,0.5
2206,7309,0.5
3208,7309,0.5
3925,7309,0.5
4418,7309,0.5
4822,7309,0.5
7010,7309,0.5
3814,7310,0.5
4901,7310,0.5
3209,7314,0.5
3921,7314,0.5
4823,7314,0.5
7310,7314,0.5
3812,7318,0.5
5910,7318,0.5
6903,7318,0.5
4005,7320,0.5
4008,7320,0.5
4016,7320,0.5
3214,7321,0.5
3922,7321,0.5
4005,7325,0.5
4009,7325,0.5
4410,7325,0.5
6810,7325,0.5
7008,7325,0.5
1601,7326,0.5
3208,7326,0.5
4808,7326,0.5
7309,7326,0.5
7310,7326,0.5
7228,7407,0.5
2712,7408,0.5
5606,7412,0.5
5910,7412,0.5
6902,7412,0.5
3002,7415,0.5
2604,7501,0.5
2812,7506,0.5
3705,7506,0.5
3214,7604,0.5
6401,7604,0.5
3902,7606,0.5
4010,7606,0.5
7604,7608,0.5
2912,7609,0.5
6902,7609,0.5
7318,7609,0.5
3208,7610,0.5
3305,7610,0.5
7310,7610,0.5
4009,7616,0.5
4016,7616,0.5
1901,7902,0.5
7325,7907,0.5
4002,8003,0.5
7107,8108,0.5
7506,8108,0.5
7318,8207,0.5
6903,8307,0.5
7611,8307,0.5
5606,8308,0.5
5806,8308,0.5
3921,8309,0.5
7309,8309,0.5
8108,8401,0.5
3926,8403,0.5
7325,8403,0.5
8208,8406,0.5
3815,8408,0.5
7220,8408,0.5
4010,8409,0.5
4008,8413,0.5
4005,8414,0.5
4016,8414,0.5
7302,8417,0.5
7412,8417,0.5
7609,8417,0.5
8307,8417,0.5
4205,8418,0.5
7321,8418,0.5
3214,8419,0.5
8307,8425,0.5
3005,8428,0.5
3214,8428,0.5
4902,8428,0.5
7611,8428,0.5
8302,8428,0.5
8307,8428,0.5
8413,8428,0.5
8417,8428,0.5
8425,8428,0.5
7309,8431,0.5
0209,8432,0.5
1001,8432,0.5
1003,8432,0.5
4005,8432,0.5
4902,8432,0.5
4910,8432,0.5
7008,8432,0.5
7228,8432,0.5
8302,8432,0.5
8403,8432,0.5
8413,8432,0.5
8418,8432,0.5
8425,8432,0.5
0404,8434,0.5
3816,8434,0.5
4811,8434,0.5
8413,8434,0.5
8432,8434,0.5
0404,8436,0.5
8434,8436,0.5
7325,8438,0.5
4807,8439,0.5
8203,8439,0.5
2940,8441,0.5
3002,8441,0.5
5910,8441,0.5
8417,8441,0.5
3214,8442,0.5
2812,8444,0.5
2913,8444,0.5
7107,8444,0.5
2831,8445,0.5
2927,8445,0.5
8444,8445,0.5
2831,8447,0.5
7107,8449,0.5
8418,8450,0.5
8420,8454,0.5
5910,8455,0.5
7229,8455,0.5
8207,8455,0.5
8455,8456,0.5
8113,8457,0.5
8420,8457,0.5
8420,8458,0.5
7315,8459,0.5
3908,8460,0.5
8441,8460,0.5
8458,8460,0.5
8459,8462,0.5
6914,8463,0.5
8417,8463,0.5
8461,8463,0.5
4906,8464,0.5
8417,8464,0.5
8434,8464,0.5
8454,8464,0.5
8463,8464,0.5
8428,8465,0.5
8434,8465,0.5
4005,8466,0.5
6804,8466,0.5
7220,8466,0.5
7318,8466,0.5
7320,8466,0.5
8301,8466,0.5
8307,8466,0.5
8428,8466,0.5
8464,8466,0.5
5910,8467,0.5
8464,8467,0.5
8471,8473,0.5
7325,8474,0.5
2850,8475,0.5
2915,8475,0.5
7017,8475,0.5
8455,8475,0.5
8463,8475,0.5
8208,8476,0.5
8404,8476,0.5
8432,8476,0.5
5910,8477,0.5
7229,8477,0.5
7318,8477,0.5
8461,8477,0.5
7220,8479,0.5
8420,8479,0.5
8475,8479,0.5
5910,8480,0.5
6804,8480,0.5
8207,8480,0.5
8455,8480,0.5
8463,8480,0.5
8464,8480,0.5
3926,8481,0.5
5911,8481,0.5
8466,8482,0.5
4009,8483,0.5
4902,8483,0.5
8432,8483,0.5
8413,8484,0.5
8481,8484,0.5
4016,8501,0.5
8501,8504,0.5
5403,8510,0.5
3909,8511,0.5
6805,8511,0.5
8409,8511,0.5
4005,8512,0.5
4016,8512,0.5
6815,8512,0.5
3815,8514,0.5
3912,8514,0.5
8454,8515,0.5
8477,8515,0.5
8301,8516,0.5
8303,8516,0.5
8414,8516,0.5
8450,8516,0.5
8512,8516,0.5
8471,8518,0.5
8443,8521,0.5
8471,8525,0.5
8521,8525,0.5
8504,8528,0.5
1501,8530,0.5
3916,8530,0.5
